id;no;url;votes;created_at;updated_at;airdate;notes
4b86d2fe28448251e7000018;253;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-253-a-103275/;53;2008-10-30 10:07:46;2010-03-18 07:37:01;2006-06-15 00:00:00;
4b86d2fe28448251e7000019;254;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-254-a-103580/;30;2008-10-30 10:07:49;2010-03-18 07:37:01;2006-06-22 00:00:00;
4b86d2fe28448251e700001a;255;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-255-a-103858/;39;2008-10-30 10:07:51;2010-03-18 07:37:01;2006-06-29 00:00:00;
4b86d2fe28448251e700001b;256;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-256-a-104131/;45;2008-10-30 10:07:53;2010-03-18 07:37:01;2006-07-06 00:00:00;
4b86d2ff28448251e700001c;257;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-257-a-104395/;45;2008-10-30 10:07:57;2010-03-18 07:37:01;2006-07-13 00:00:00;
4b86d2ff28448251e700001d;258;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-258-a-104663/;27;2008-10-30 10:08:00;2010-03-18 07:37:01;2006-07-20 00:00:00;
4b86d2ff28448251e700001e;259;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-259-a-104953/;41;2008-10-30 10:08:03;2010-03-18 07:37:01;2006-07-27 00:00:00;Live from Armada Night at Amnesia
4b86d2ff28448251e700001f;260;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-260-a-105233/;52;2008-10-30 10:08:05;2010-03-18 07:37:01;2006-08-03 00:00:00;
4b86d2ff28448251e7000020;261;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-261-a-105666/;50;2008-10-30 10:08:08;2010-03-18 07:37:01;2006-08-10 00:00:00;
4b86d2ff28448251e7000021;262;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-262-a-106002/;40;2008-10-30 10:08:10;2010-03-18 07:37:01;2006-08-17 00:00:00;
4b86d2ff28448251e7000022;263;http://forums.di.fm/trance/armin-van-buuren-presents-state-of-trance-episode-263-a-106284/;51;2008-10-30 10:08:13;2010-03-18 07:37:01;2006-08-24 00:00:00;
